Datetime,kWh,hour,day_of_month,day_of_week,month,is_weekend,pressure_at_sea,precip_dur_past10min,wind_dir,wind_speed,temp_dew,pressure,visib_mean_last10min,temp_dry,humidity,cloud_cover,visibility
3/15/2019 11:00,0.199,11,15,4,3,0,988.9666667,1.333333333,203,4.316666667,3.616666667,982.2666667,12333.33333,5.116666667,90.16666667,100,11666.66667
3/15/2019 12:00,0.163,12,15,4,3,0,986.9666667,4.666666667,180.3333333,4.083333333,3.466666667,980.25,12266.66667,4.5,93.16666667,100,11833.33333
3/15/2019 13:00,0.281,13,15,4,3,0,984.5,3.666666667,176.1666667,5,2.916666667,977.7666667,13250,3.8,94,100,12666.66667
3/15/2019 14:00,0.191,14,15,4,3,0,982.4166667,3.333333333,149.1666667,3.616666667,3.183333333,975.7166667,11033.33333,3.583333333,97.5,100,10833.33333
3/15/2019 15:00,0.527,15,15,4,3,0,980.6166667,2,191.8333333,2.416666667,4.25,973.9666667,5666.666667,4.466666667,98.83333333,100,5583.333333
3/15/2019 16:00,0.371,16,15,4,3,0,981.1666667,2,297.6666667,4.25,4.366666667,974.5,10933.33333,4.716666667,97.33333333,100,10500
3/15/2019 17:00,0.108,17,15,4,3,0,984.8666667,1.333333333,312.5,5.7,1.9,978.1333333,14033.33333,2.35,97,100,13500
3/15/2019 18:00,0.07,18,15,4,3,0,986.9166667,0.5,292.6666667,4.316666667,1.5,980.1166667,19366.66667,1.95,96.83333333,100,18833.33333
3/15/2019 19:00,0.105,19,15,4,3,0,988.0666667,3.166666667,286.6666667,3.533333333,1.483333333,981.2833333,9983.333333,1.95,96.83333333,100,9666.666667
3/15/2019 20:00,0.069,20,15,4,3,0,989.2,3.666666667,296.5,4.05,2.283333333,982.4666667,10933.33333,2.733333333,97,100,10500
3/15/2019 21:00,0.068,21,15,4,3,0,990.4833333,2,293.3333333,5.2,2.533333333,983.7333333,12266.66667,3.1,96.16666667,100,12000
3/15/2019 22:00,0.062,22,15,4,3,0,991.5666667,0,288.1666667,5.866666667,2.766666667,984.7833333,25066.66667,4.1,91.16666667,91.66666667,23833.33333
3/15/2019 23:00,0.059,23,15,4,3,0,992.8833333,0,286.1666667,5.983333333,2.166666667,986.1333333,28566.66667,4,88,77.5,27666.66667
3/16/2019 0:00,0.059,0,16,5,3,1,994.1166667,0,281.5,5.3,1.916666667,987.35,25533.33333,3.983333333,86.5,73.33333333,25000
3/16/2019 1:00,0.061,1,16,5,3,1,995,0,279.3333333,4.866666667,2.35,988.2166667,15866.66667,4.15,88,93.33333333,15500
3/16/2019 2:00,0.087,2,16,5,3,1,995.5666667,0,274.3333333,5.233333333,2.266666667,988.8166667,19683.33333,3.933333333,88.83333333,73.33333333,19500
3/16/2019 3:00,0.116,3,16,5,3,1,996.1833333,0,270.3333333,5.866666667,2.066666667,989.4166667,24583.33333,4.15,86.33333333,64.16666667,23833.33333
3/16/2019 4:00,0.066,4,16,5,3,1,996.7666667,0,275.8333333,5.25,1.95,989.9666667,22583.33333,4.016666667,86.66666667,27.5,21833.33333
3/16/2019 5:00,0.059,5,16,5,3,1,997.3833333,0,267.1666667,5.2,2.133333333,990.6,19016.66667,3.966666667,87.83333333,58.33333333,18666.66667
3/16/2019 6:00,0.056,6,16,5,3,1,997.8666667,0,265,5.233333333,2.083333333,991.0666667,20683.33333,4.016666667,87.5,35,20166.66667
3/16/2019 7:00,0.124,7,16,5,3,1,998.3166667,0,267.3333333,5.6,2.233333333,991.55,21450,4.7,84,39.16666667,21000
3/16/2019 8:00,0.072,8,16,5,3,1,998.85,0,262.6666667,5.816666667,2.583333333,992.1,19416.66667,5.55,81,21.66666667,18833.33333
3/16/2019 9:00,0.07,9,16,5,3,1,999.3666667,0,258,4.883333333,2.433333333,992.5833333,19050,5.9,78.5,82.5,18666.66667
3/16/2019 10:00,0.059,10,16,5,3,1,999.3166667,0,251.6666667,5.383333333,1.783333333,992.5333333,22416.66667,6.216666667,73.33333333,48.33333333,22000
3/16/2019 11:00,0.094,11,16,5,3,1,999.05,0,245.6666667,4.8,1.85,992.3333333,22200,6.516666667,72,82.5,21666.66667
3/16/2019 12:00,0.101,12,16,5,3,1,998.8333333,0,241.1666667,4.466666667,1.8,992.0833333,22950,6.666666667,71,90,22666.66667
3/16/2019 13:00,0.069,13,16,5,3,1,998.2833333,0,228.5,4.55,1.716666667,991.55,22016.66667,6.483333333,71.5,90,21666.66667
3/16/2019 14:00,0.068,14,16,5,3,1,997.6666667,0,208.1666667,4.983333333,1.116666667,990.9,15150,5.35,74.16666667,98.33333333,14666.66667
3/16/2019 15:00,0.056,15,16,5,3,1,997.1166667,0.833333333,186.6666667,4.883333333,1.266666667,990.3166667,17716.66667,3.516666667,85.33333333,100,17000
3/16/2019 16:00,0.055,16,16,5,3,1,995.8666667,3,156.1666667,5.716666667,1.666666667,989.05,12916.66667,2.566666667,93.66666667,100,12333.33333
3/16/2019 17:00,0.061,17,16,5,3,1,994.35,2.5,145,6.483333333,1.666666667,987.55,11950,2.266666667,96,100,11500
3/16/2019 18:00,0.068,18,16,5,3,1,992.9333333,2.666666667,141.3333333,6.316666667,2.15,986.1333333,9800,2.566666667,97,100,9500
3/16/2019 19:00,0.063,19,16,5,3,1,991.3666667,2.5,153.6666667,5.65,3.183333333,984.6,6716.666667,3.4,98.66666667,100,6333.333333
3/16/2019 20:00,0.056,20,16,5,3,1,990.1333333,2.833333333,176.6666667,4.35,4.65,983.4,9133.333333,4.75,99.66666667,100,8833.333333
3/16/2019 21:00,0.056,21,16,5,3,1,989.05,2.5,206,5.166666667,5.983333333,982.3666667,14683.33333,6.516666667,96.5,100,14333.33333
3/16/2019 22:00,0.066,22,16,5,3,1,988.15,2.5,216.3333333,7.283333333,6.216666667,981.4833333,11116.66667,7.25,93.16666667,100,10666.66667
3/16/2019 23:00,0.068,23,16,5,3,1,987.2333333,3.333333333,220.8333333,8.483333333,6.116666667,980.5833333,11133.33333,7.316666667,92.33333333,100,10666.66667
3/17/2019 0:00,0.058,0,17,6,3,1,986.3833333,2.5,222,9.416666667,6.166666667,979.7666667,9300,7.45,91.5,100,8833.333333
3/17/2019 1:00,0.055,1,17,6,3,1,985.6,0,221,9.1,6.333333333,978.9333333,4300,7.266666667,94.16666667,100,4300
3/17/2019 2:00,0.058,2,17,6,3,1,984.8833333,0,218.8333333,9,6.4,978.25,4066.666667,7.233333333,94.5,100,4016.666667
3/17/2019 3:00,0.068,3,17,6,3,1,984.5333333,0,227.8333333,8.983333333,6.033333333,977.9166667,9516.666667,7.216666667,92.16666667,100,9000
3/17/2019 4:00,0.065,4,17,6,3,1,984.55,0,234,7.75,4.383333333,977.9333333,17616.66667,6.633333333,85.66666667,91.66666667,17333.33333
3/17/2019 5:00,0.055,5,17,6,3,1,985.1833333,0,238.5,7.85,2.116666667,978.4833333,23150,5.383333333,79.33333333,93.33333333,22833.33333
3/17/2019 6:00,0.055,6,17,6,3,1,985.65,0,231.6666667,7.966666667,1.866666667,978.9666667,23050,4.766666667,81.66666667,90,22666.66667
3/17/2019 7:00,0.065,7,17,6,3,1,986.2666667,0,231.6666667,7.983333333,1.866666667,979.5666667,26233.33333,4.916666667,80.66666667,90,25666.66667
3/17/2019 8:00,0.123,8,17,6,3,1,986.5833333,0,234.1666667,9.4,1.3,979.9,28233.33333,5.316666667,75.16666667,75,27666.66667
3/17/2019 9:00,0.065,9,17,6,3,1,987.3333333,0.666666667,241.6666667,8.366666667,1.8,980.5833333,15916.66667,4.45,83,87.5,15500
3/17/2019 10:00,0.054,10,17,6,3,1,987.4,0,232.1666667,10.2,1.966666667,980.7,28800,5.6,77.66666667,57.5,28000
3/17/2019 11:00,0.055,11,17,6,3,1,987.5833333,0,239,10.93333333,1.016666667,980.9,35016.66667,6.266666667,69.5,70,32500
3/17/2019 12:00,0.068,12,17,6,3,1,987.7833333,0,239.8333333,10.83333333,1.333333333,981.1333333,24866.66667,6.5,69.83333333,68.33333333,24166.66667
3/17/2019 13:00,0.063,13,17,6,3,1,988.0333333,0,238.5,11.71666667,1.066666667,981.3666667,33050,6.6,67.83333333,82.5,30833.33333
3/17/2019 14:00,0.053,14,17,6,3,1,988.3166667,0,239,11.48333333,0.983333333,981.6166667,31400,6.566666667,67.66666667,87.5,29500
3/17/2019 15:00,0.053,15,17,6,3,1,988.6666667,0,239,11.48333333,0.966666667,982,33483.33333,6.166666667,69.5,90,30833.33333
3/17/2019 16:00,0.067,16,17,6,3,1,989.1333333,2.166666667,239.3333333,11.03333333,1.75,982.4166667,16516.66667,5.033333333,79.5,98.33333333,15666.66667
3/17/2019 17:00,0.063,17,17,6,3,1,989.7666667,5,243.3333333,7.933333333,2.133333333,983.0333333,6166.666667,3.516666667,90.66666667,98.33333333,5983.333333
3/17/2019 18:00,0.053,18,17,6,3,1,990.1,0,235.5,9.016666667,2.183333333,983.3166667,35016.66667,4.1,87.16666667,90,32833.33333
3/17/2019 19:00,0.053,19,17,6,3,1,990.2166667,0,235.3333333,8.966666667,2.05,983.5166667,26366.66667,4.183333333,86.33333333,91.66666667,25666.66667
3/17/2019 20:00,0.067,20,17,6,3,1,990.2166667,0,235.1666667,9,1.8,983.4833333,19850,4.383333333,83.5,90,19666.66667
3/17/2019 21:00,0.056,21,17,6,3,1,990.2833333,0.666666667,244.5,7.6,1.716666667,983.5333333,18166.66667,3.816666667,86.16666667,80,17833.33333
3/17/2019 22:00,0.253,22,17,6,3,1,990.5333333,0,242.6666667,8.016666667,1.383333333,983.8166667,18650,3.633333333,85.16666667,82.5,18166.66667
3/17/2019 23:00,0.331,23,17,6,3,1,990.7333333,0.166666667,241.8333333,6.8,1.4,983.9833333,18533.33333,3.45,86.5,75.83333333,18000
3/18/2019 0:00,0.337,0,18,0,3,0,990.8333333,0,244.8333333,6.933333333,1.466666667,984.0833333,15266.66667,3.75,85,91.66666667,14833.33333
3/18/2019 1:00,0.238,1,18,0,3,0,991.0333333,0.5,246.1666667,7.166666667,1.683333333,984.2833333,18983.33333,3.583333333,87.5,90,18500
3/18/2019 2:00,0.075,2,18,0,3,0,991.2166667,0,249,7.55,1.233333333,984.4333333,23433.33333,3.733333333,83.5,87.5,22833.33333
3/18/2019 3:00,0.071,3,18,0,3,0,991.6333333,0,256,6.05,0.933333333,984.8833333,22450,3.5,83,85,21833.33333
3/18/2019 4:00,0.057,4,18,0,3,0,992.1,0,255.3333333,5.25,0.85,985.3333333,16666.66667,3.233333333,84.66666667,80,16333.33333
3/18/2019 5:00,0.055,5,18,0,3,0,993.0166667,0,260,4.7,0.433333333,986.2166667,16850,3.466666667,80.5,93.33333333,16500
3/18/2019 6:00,0.058,6,18,0,3,0,994.1666667,0,278.1666667,4.616666667,0.366666667,987.3833333,16433.33333,3.9,77.83333333,85.83333333,16000
3/18/2019 7:00,0.067,7,18,0,3,0,995.45,0,290.8333333,5.066666667,0.733333333,988.7,22750,4.516666667,76.5,12.5,22333.33333
3/18/2019 8:00,0.089,8,18,0,3,0,997.1333333,0,300.1666667,4.633333333,0.433333333,990.3833333,30850,5.216666667,71.16666667,54.16666667,29666.66667
3/18/2019 9:00,0.1,9,18,0,3,0,998.8333333,0,305.1666667,4.833333333,0.166666667,992.0833333,39500,5.733333333,67.33333333,80,37500
3/18/2019 10:00,0.461,10,18,0,3,0,1000.133333,0,300.8333333,4.6,-0.666666667,993.4,40150,6.7,59.16666667,63.33333333,37500
3/18/2019 11:00,0.467,11,18,0,3,0,1001.416667,0,305.8333333,4.35,-0.85,994.65,43483.33333,6.45,59.5,95,40833.33333
3/18/2019 12:00,0.314,12,18,0,3,0,1002.65,0,325,4.55,-1.766666667,995.8833333,47300,6.916666667,54,87.5,45000
3/18/2019 13:00,0.153,13,18,0,3,0,1003.95,0,315,5.216666667,-3.3,997.2166667,42700,7.583333333,46,47.5,40000
3/18/2019 14:00,0.719,14,18,0,3,0,1005.3,0,316.3333333,5.983333333,-4.566666667,998.5333333,43916.66667,7.7,41.66666667,13.33333333,42500
3/18/2019 15:00,0.188,15,18,0,3,0,1006.683333,0,322,4.733333333,-4.366666667,999.8833333,49250,7.733333333,42.16666667,18.33333333,47500
3/18/2019 16:00,0.163,16,18,0,3,0,1008.033333,0,308.3333333,4.416666667,-4.216666667,1001.266667,49533.33333,7.183333333,44,8.333333333,49166.66667
3/18/2019 17:00,0.208,17,18,0,3,0,1009.5,0,287.8333333,2.633333333,-3.266666667,1002.633333,50000,5.766666667,52.33333333,1.666666667,50000
3/18/2019 18:00,0.199,18,18,0,3,0,1010.85,0,281,2.466666667,-2.466666667,1003.966667,50000,4.383333333,61.16666667,0,50000
3/18/2019 19:00,0.548,19,18,0,3,0,1011.95,0,280,2.6,-0.583333333,1005.016667,45033.33333,3.65,74,0,43333.33333
3/18/2019 20:00,0.682,20,18,0,3,0,1012.866667,0,279.6666667,2.766666667,0.5,1005.916667,26783.33333,3.1,83,0,26000
3/18/2019 21:00,1.369,21,18,0,3,0,1013.783333,0,272.6666667,2.7,0.883333333,1006.85,16266.66667,2.616666667,88.16666667,0,15833.33333
3/18/2019 22:00,0.21,22,18,0,3,0,1014.65,0,257.1666667,2.383333333,0.716666667,1007.666667,12366.66667,1.866666667,92,29.16666667,11833.33333
3/18/2019 23:00,0.18,23,18,0,3,0,1015.516667,0,304.8333333,1.083333333,0.4,1008.55,10116.66667,1.266666667,94,98.33333333,9833.333333
3/19/2019 0:00,0.193,0,19,1,3,0,1016.266667,0,291.3333333,1.05,-0.183333333,1009.25,9133.333333,0.35,96.16666667,33.33333333,8666.666667
3/19/2019 1:00,0.08,1,19,1,3,0,1017.15,0,261.3333333,1.083333333,-0.516666667,1010.133333,8433.333333,-0.15,97.66666667,0,8166.666667
3/19/2019 2:00,0.067,2,19,1,3,0,1017.883333,0,284.5,1.083333333,-1.333333333,1010.833333,7666.666667,-1.066666667,98,0,7166.666667
3/19/2019 3:00,0.071,3,19,1,3,0,1018.75,0,292,1.283333333,-1.6,1011.666667,7133.333333,-1.4,98.5,6.666666667,6666.666667
3/19/2019 4:00,0.067,4,19,1,3,0,1019.716667,0,275.1666667,0.95,-2.1,1012.616667,7666.666667,-1.95,99,22.5,7333.333333
3/19/2019 5:00,0.056,5,19,1,3,0,1020.85,0,279.8333333,1.166666667,-2.216666667,1013.75,9183.333333,-2.033333333,99,22.5,8833.333333
3/19/2019 6:00,0.055,6,19,1,3,0,1021.55,0,286.8333333,0.933333333,-1.066666667,1014.483333,12016.66667,-0.866666667,98.66666667,0,11500
3/19/2019 7:00,0.118,7,19,1,3,0,1022.2,0,307.5,1.383333333,0.1,1015.166667,18366.66667,1.5,90.5,0,17833.33333
3/19/2019 8:00,0.078,8,19,1,3,0,1023,0,293,1.783333333,-0.833333333,1016,28583.33333,3.85,71.83333333,0,27333.33333
3/19/2019 9:00,0.117,9,19,1,3,0,1023.65,0,300.3333333,2.25,-2.216666667,1016.733333,35833.33333,5.266666667,59,0,33000
3/19/2019 10:00,0.237,10,19,1,3,0,1024.266667,0,309.6666667,2.55,-2.75,1017.35,35383.33333,6.566666667,51.16666667,1.666666667,32833.33333
3/19/2019 11:00,0.557,11,19,1,3,0,1024.633333,0,303.5,2.7,-2.733333333,1017.733333,37233.33333,7.116666667,49.5,22.5,34833.33333
3/19/2019 12:00,0.079,12,19,1,3,0,1024.85,0,289.1666667,2.666666667,-3.45,1017.95,41433.33333,7.466666667,46,50.83333333,39166.66667
3/19/2019 13:00,0.079,13,19,1,3,0,1024.783333,0,269.3333333,2.5,-3.85,1017.9,44200,7.783333333,43.5,13.33333333,42500
3/19/2019 14:00,0.074,14,19,1,3,0,1024.933333,0,254.8333333,2.966666667,-3.383333333,1018.066667,43433.33333,8.25,43.66666667,10.83333333,40833.33333
3/19/2019 15:00,0.257,15,19,1,3,0,1024.766667,0,271.1666667,2.783333333,-2.966666667,1017.9,42783.33333,8.65,43.66666667,12.5,40000
3/19/2019 16:00,0.222,16,19,1,3,0,1024.9,0,280.1666667,2.633333333,-2.533333333,1018.016667,47316.66667,8.266666667,46.83333333,0,44166.66667
3/19/2019 17:00,0.191,17,19,1,3,0,1025.533333,0,275.6666667,2.466666667,-1.383333333,1018.616667,47666.66667,6.133333333,58.66666667,0,45000
3/19/2019 18:00,0.208,18,19,1,3,0,1026.3,0,271.8333333,2.3,-1.433333333,1019.3,46550,4.616666667,64.83333333,0,45000
3/19/2019 19:00,0.156,19,19,1,3,0,1027,0,260.3333333,2.783333333,-0.7,1020,42966.66667,3.833333333,72.33333333,4.166666667,40000
3/19/2019 20:00,0.396,20,19,1,3,0,1027.216667,0,250.3333333,2.483333333,-0.416666667,1020.183333,43366.66667,2.816666667,79,7.5,40000
3/19/2019 21:00,0.802,21,19,1,3,0,1027.25,0,221.6666667,1.983333333,-0.65,1020.2,35633.33333,1.516666667,85.33333333,0,33833.33333
3/19/2019 22:00,0.331,22,19,1,3,0,1026.933333,0,234.8333333,3.166666667,-0.533333333,1019.85,32716.66667,1.533333333,86.33333333,10,30833.33333
3/19/2019 23:00,0.308,23,19,1,3,0,1026.55,0,236.3333333,3.333333333,0.133333333,1019.533333,27733.33333,1.983333333,87.66666667,82.5,27166.66667
3/20/2019 0:00,0.194,0,20,2,3,0,1026.25,0,229.3333333,4.116666667,0.616666667,1019.233333,28250,2.416666667,88,96.66666667,27833.33333
3/20/2019 1:00,0.161,1,20,2,3,0,1025.8,0,224.1666667,3.183333333,0.783333333,1018.766667,30633.33333,2.883333333,86.16666667,95,29166.66667
3/20/2019 2:00,0.077,2,20,2,3,0,1025.316667,0,234,4.333333333,1.25,1018.316667,26600,3.566666667,84.83333333,98.33333333,26000
3/20/2019 3:00,0.071,3,20,2,3,0,1024.55,0,223.8333333,5.333333333,2.283333333,1017.566667,20400,4.233333333,87.5,96.66666667,19666.66667
3/20/2019 4:00,0.07,4,20,2,3,0,1024.116667,0,219,5.7,3.183333333,1017.15,13016.66667,4.666666667,90,100,12666.66667
3/20/2019 5:00,0.125,5,20,2,3,0,1023.933333,0,221.5,5.016666667,3.583333333,1016.966667,12033.33333,4.716666667,92.33333333,100,11666.66667
3/20/2019 6:00,0.073,6,20,2,3,0,1023.733333,0,222.8333333,5.066666667,4.183333333,1016.8,8733.333333,5.066666667,94,100,8166.666667
3/20/2019 7:00,0.07,7,20,2,3,0,1024.033333,0,239.8333333,4.433333333,5.4,1017.133333,7033.333333,6.083333333,95.5,100,6500
3/20/2019 8:00,0.067,8,20,2,3,0,1024.416667,0,247.3333333,4.516666667,6.133333333,1017.516667,4083.333333,6.6,96.83333333,100,4016.666667
3/20/2019 9:00,0.112,9,20,2,3,0,1024.916667,0,253.8333333,4.316666667,6.6,1018.016667,13783.33333,7.383333333,94.5,100,13300
3/20/2019 10:00,0.11,10,20,2,3,0,1025.35,0,262.6666667,4.316666667,6.666666667,1018.45,29483.33333,7.9,91.83333333,100,27666.66667
3/20/2019 11:00,0.096,11,20,2,3,0,1025.8,0,253.8333333,3.55,6.983333333,1018.9,10733.33333,7.8,94.66666667,100,10333.33333
3/20/2019 12:00,0.4,12,20,2,3,0,1026.1,0,266.5,3.55,6.683333333,1019.216667,21116.66667,9.066666667,85.33333333,96.66666667,20666.66667
3/20/2019 13:00,0.195,13,20,2,3,0,1026.183333,0,269.8333333,4.283333333,5.95,1019.3,26316.66667,10.11666667,75.16666667,80,25833.33333
3/20/2019 14:00,0.067,14,20,2,3,0,1026.433333,0,268.3333333,3.983333333,5.983333333,1019.616667,25616.66667,10.56666667,73.16666667,60.83333333,24833.33333
3/20/2019 15:00,0.057,15,20,2,3,0,1026.833333,0,277.6666667,2.683333333,5.783333333,1020.016667,22533.33333,10.43333333,73.16666667,79.16666667,22166.66667
3/20/2019 16:00,0.182,16,20,2,3,0,1027.183333,0,290.8333333,2.45,4.333333333,1020.316667,21283.33333,9.95,68,1.666666667,20666.66667
3/20/2019 17:00,0.25,17,20,2,3,0,1027.966667,0,280.6666667,1.716666667,4.433333333,1021.083333,18866.66667,8.633333333,75,1.666666667,18333.33333
3/20/2019 18:00,0.252,18,20,2,3,0,1028.566667,0,246.5,1.933333333,4,1021.65,19883.33333,7.516666667,78.5,45,19500
3/20/2019 19:00,0.276,19,20,2,3,0,1028.783333,0,236,2.65,4.833333333,1021.816667,15683.33333,6.666666667,88.33333333,37.5,15166.66667
3/20/2019 20:00,0.977,20,20,2,3,0,1029.066667,0,235.8333333,2.483333333,5.333333333,1022.133333,13416.66667,6.366666667,93.16666667,91.66666667,13000
3/20/2019 21:00,0.435,21,20,2,3,0,1029.133333,0,245,2.85,5.966666667,1022.2,12200,6.766666667,94.5,95,11833.33333
3/20/2019 22:00,1.289,22,20,2,3,0,1029.1,0,235,2.7,5.983333333,1022.183333,9500,6.583333333,95.66666667,100,9000
3/20/2019 23:00,0.553,23,20,2,3,0,1028.766667,0,224,4.133333333,6.05,1021.833333,9650,6.533333333,97,95,9000
3/21/2019 0:00,0.32,0,21,3,3,0,1028.75,0,237.3333333,4.65,6.033333333,1021.833333,10683.33333,6.733333333,95.66666667,100,10166.66667
3/21/2019 1:00,0.266,1,21,3,3,0,1028.033333,0,235.3333333,4.533333333,6.316666667,1021.116667,12366.66667,7,95.33333333,95,11833.33333
3/21/2019 2:00,0.097,2,21,3,3,0,1027.1,0,229.5,4.866666667,6.733333333,1020.2,9466.666667,7.316666667,96,100,9000
3/21/2019 3:00,0.134,3,21,3,3,0,1026.466667,0,223.6666667,4.833333333,7,1019.566667,6166.666667,7.533333333,96.16666667,100,6000
3/21/2019 4:00,0.074,4,21,3,3,0,1026.483333,0,236.1666667,5.483333333,7.033333333,1019.583333,4233.333333,7.6,96.33333333,100,4233.333333
3/21/2019 5:00,0.073,5,21,3,3,0,1026.483333,0,232,5.65,6.966666667,1019.583333,3950,7.433333333,97,100,3950
3/21/2019 6:00,0.072,6,21,3,3,0,1026.633333,0,236,5.066666667,7.25,1019.733333,3600,7.7,96.83333333,100,3600
3/21/2019 7:00,0.072,7,21,3,3,0,1026.8,0,237,5.566666667,7.483333333,1019.916667,5883.333333,8.433333333,93.66666667,100,5633.333333
3/21/2019 8:00,0.078,8,21,3,3,0,1027.083333,0,240.1666667,5.916666667,7.95,1020.233333,8983.333333,9.733333333,88.83333333,96.66666667,8500
3/21/2019 9:00,0.119,9,21,3,3,0,1027.133333,0,240.3333333,6.083333333,8.266666667,1020.283333,10600,10.35,87.16666667,91.66666667,10166.66667
3/21/2019 10:00,0.276,10,21,3,3,0,1027.3,0,244.1666667,5.766666667,8.35,1020.466667,10166.66667,10.33333333,87.33333333,100,9833.333333
3/21/2019 11:00,0.091,11,21,3,3,0,1027.2,0,249.8333333,5.216666667,8.7,1020.4,11966.66667,11.15,84.83333333,100,11833.33333
3/21/2019 12:00,0.068,12,21,3,3,0,1027.05,0,249,6.383333333,8.8,1020.25,20900,12.01666667,80.66666667,84.16666667,20166.66667
3/21/2019 13:00,0.066,13,21,3,3,0,1026.8,0,254,6.916666667,8.666666667,1020.016667,24033.33333,12.6,76.83333333,20,23500
3/21/2019 14:00,0.065,14,21,3,3,0,1027.016667,0,256.5,6.85,8.45,1020.216667,24600,12.1,78.5,64.16666667,24166.66667
3/21/2019 15:00,0.321,15,21,3,3,0,1027.35,0,269.6666667,6.5,8.233333333,1020.533333,28950,11.75,79.16666667,72.5,28333.33333
3/21/2019 16:00,0.067,16,21,3,3,0,1027.716667,0,262.8333333,5.783333333,8.083333333,1020.866667,24716.66667,10.85,83.33333333,90,24166.66667
3/21/2019 17:00,0.064,17,21,3,3,0,1028.183333,0,257.6666667,4.55,7.783333333,1021.316667,19950,9.75,87.5,82.5,19333.33333
3/21/2019 18:00,0.292,18,21,3,3,0,1028.883333,0,268.8333333,4.766666667,7.55,1022.016667,17850,9.216666667,89.33333333,87.5,17333.33333
3/21/2019 19:00,0.182,19,21,3,3,0,1029.366667,0,268.3333333,4.4,7.416666667,1022.483333,16083.33333,8.75,91.33333333,93.33333333,15833.33333
3/21/2019 20:00,0.398,20,21,3,3,0,1029.716667,0,281,4.416666667,7.35,1022.816667,18016.66667,8.383333333,93.33333333,100,17500
3/21/2019 21:00,0.181,21,21,3,3,0,1029.883333,0,286,4.183333333,7.15,1022.966667,20600,7.966666667,94.83333333,100,20000
3/21/2019 22:00,0.177,22,21,3,3,0,1030.616667,0,287,2.816666667,6.566666667,1023.65,26433.33333,7.533333333,93.5,90.83333333,26000
3/21/2019 23:00,0.529,23,21,3,3,0,1030.883333,0,273.3333333,1.983333333,5.8,1023.883333,27583.33333,6.633333333,94.33333333,17.5,27166.66667
3/22/2019 0:00,0.266,0,22,4,3,0,1031.55,0,278.3333333,1.75,5.133333333,1024.566667,22516.66667,5.616666667,96.83333333,13.33333333,22166.66667
3/22/2019 1:00,0.224,1,22,4,3,0,1032.15,0,290.6666667,1.3,4,1025.133333,14350,4.316666667,97.83333333,22.5,14000
3/22/2019 2:00,0.086,2,22,4,3,0,1032.15,0,214.1666667,1.166666667,2.116666667,1025.066667,3070,2.3,98.66666667,15,2900
3/22/2019 3:00,0.072,3,22,4,3,0,1031.95,0,276.6666667,0.883333333,0.75,1024.833333,885,0.85,99.33333333,41.16666667,833.3333333
3/22/2019 4:00,0.066,4,22,4,3,0,1032.033333,0,264.5,0.933333333,0.233333333,1024.883333,1560,0.266666667,100,52.33333333,1550
3/22/2019 5:00,0.063,5,22,4,3,0,1031.816667,0,207,1.366666667,2.45,1024.733333,256.6666667,2.45,100,112,233.3333333
3/22/2019 6:00,0.063,6,22,4,3,0,1031.683333,0,226.1666667,1.333333333,3,1024.666667,4130,3.033333333,100,82.66666667,4016.666667
3/22/2019 7:00,0.062,7,22,4,3,0,1031.733333,0,204.1666667,2.566666667,5.2,1024.75,26683.33333,5.616666667,97.16666667,3.333333333,25333.33333
3/22/2019 8:00,0.069,8,22,4,3,0,1031.65,0,197.8333333,3.883333333,5.266666667,1024.666667,36816.66667,6.8,89.83333333,35,35333.33333
3/22/2019 9:00,0.079,9,22,4,3,0,1031.4,0,200.6666667,4.066666667,5.633333333,1024.45,25083.33333,6.516666667,94.16666667,96.66666667,24333.33333
3/22/2019 10:00,0.085,10,22,4,3,0,1031.166667,0,194.1666667,3.85,6.116666667,1024.2,15350,6.616666667,96.5,100,14833.33333
3/22/2019 11:00,0.44,11,22,4,3,0,1030.866667,0,185.8333333,4.283333333,6.366666667,1023.883333,10866.66667,6.666666667,97.83333333,100,10333.33333
3/22/2019 12:00,0.194,12,22,4,3,0,1030.283333,0,173.1666667,4.7,6.316666667,1023.366667,14733.33333,6.8,97,100,14500
3/22/2019 13:00,0.066,13,22,4,3,0,1029.683333,0,182.8333333,5.35,6.133333333,1022.766667,15983.33333,6.666666667,96.16666667,100,15500
3/22/2019 14:00,0.06,14,22,4,3,0,1028.9,0,180.5,4.95,6.15,1021.95,6083.333333,6.45,97.66666667,100,5816.666667
3/22/2019 15:00,0.069,15,22,4,3,0,1028.083333,0,181.5,5.033333333,6.416666667,1021.15,4016.666667,6.616666667,99,100,4016.666667
3/22/2019 16:00,0.517,16,22,4,3,0,1027.283333,0,176.1666667,4.65,6.716666667,1020.383333,4250,6.85,99,100,4250
3/22/2019 17:00,0.116,17,22,4,3,0,1026.7,0,185,4.85,6.666666667,1019.783333,3900,6.783333333,99,100,3900
3/22/2019 18:00,0.096,18,22,4,3,0,1026.316667,0,188.6666667,4.583333333,6.733333333,1019.383333,4366.666667,6.983333333,98.33333333,100,4366.666667
3/22/2019 19:00,0.532,19,22,4,3,0,1025.8,0,190.1666667,5.033333333,6.766666667,1018.9,4016.666667,7.233333333,97,100,4016.666667
3/22/2019 20:00,0.404,20,22,4,3,0,1025.166667,0,189.1666667,4.466666667,6.933333333,1018.266667,2966.666667,7.416666667,96.83333333,100,2966.666667
